Gruppe;Code;EANNummer;Hersteller;Deutsche Produktbezeichnung;Englische Produktbezeichnung;Menge;Einheit;ISO-Code;Chemica BioChemica;CAS-Nr;eClass-Version;eClass;NAG;HS-Nr;EG-Nr;Summenformel;UN-Nr;Tunnelbeschränkungscode;Transportbezeichnung Landverkehr;Klasse / Verpackungsgruppe;Begrenzte Menge (LQ);Dichte;Schmelzpunkt;Lagerung;Haltbarkeit in Monaten;LGK;WGK;M;H-Sätze;P-Sätze;Signalwort;Gefahrstoffsymbole;Versand;Trockeneiszuschlag;Chargenpflicht;Endverbleibserklärung;Exportverbote und -einschränkungen;Chemiewaffentauglich;Explosivstoffetauglichkeit;Drogenausgangsstoff;Bruttogewicht;Nettogewicht;Volumen;Produktlink;Produktinfo;Sicherheitsdatenblatt Deutschland;Sicherheitsdatenblatt Schweiz;Analysezertifikat verfügbar;Bild;PHYSIKALISCHE DATEN;QUALITÄT;HEADLINE KOMMENTAR;KURZBESCHREIBUNG;URSPRUNG;PHYSICAL DESCRIPTION;QUALTIY;HEADLINE COMMENT;SHORTDESCRIPTION;Origin;Tunnel code;N.A.G.;Technicher Name
LC;502600.1246;8432647442707;PanReac AppliChem;DERQUIM LM 01 alkalisch, FLüSSIG;DERQUIM LM 01 Alkaline LIQUID;4;L;LTR;;;6.2;32129103;;34025090;;;;;;;Nein;1,070 kg/l;;;72;10 - 13;;;H290-H314;P280-P303+P361+P353-P305+P351+P338-P310-P321-P330-P332+P313-P337+P313-P362-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;4,680;4,280;4;https://www.itwreagents.com/download_file/tds/502600/en/tds_502600_en.pdf;;https://www.itwreagents.com/download_file/sds/502600/de/sds_502600_de.pdf;https://www.itwreagents.com/download_file/sds/502600/ch/sds_502600_de.pdf;Ja;LC-group.png;flüssig;;;;;liquid;;pH solution 2%: 11-12. General use.;;;;;
LC;502601.1246;8432647442769;PanReac AppliChem;DERQUIM LM 02, ohne Phosphate, FLüSSIG;DERQUIM LM 02, phosphates free LIQUID;4;L;LTR;;;6.2;32129103;;34025090;;;;;;;Nein;1,01 kg/l;;;72;10 - 13;;;H315-H318;P264-P280-P302+P352-P362-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;ja;Nein;;4,440;4,040;4;https://www.itwreagents.com/download_file/tds/502601/en/tds_502601_en.pdf;;https://www.itwreagents.com/download_file/sds/502601/de/sds_502601_de.pdf;https://www.itwreagents.com/download_file/sds/502601/ch/sds_502601_de.pdf;Ja;LC-group.png;flüssig;;;;;liquid;;pH solution 2%: 8-9, General use for sensitive material.;;;;;
LC;502602.1246;8432647442776;PanReac AppliChem;DERQUIM LM 03 Alkalische, Ohne Phosphate FLüSSIG;DERQUIM LM 03 Alkaline, Phosphates free LIQUID;4;L;LTR;;;6.2;32129103;;34025090;;;UN1824;(E);NATRIUMHYDROXIDLÖSUNG;8/II;Nein;1,045 kg/l;;;72;8 B;;;H290-H314-H335;P280-P303+P361+P353-P305+P351+P338-P310-P321-P405-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;4,580;4,180;4;https://www.itwreagents.com/download_file/tds/502602/en/tds_502602_en.pdf;;https://www.itwreagents.com/download_file/sds/502602/de/sds_502602_de.pdf;https://www.itwreagents.com/download_file/sds/502602/ch/sds_502602_de.pdf;Ja;LC-group.png;flüssig;;;;;liquid;;pH solution 2%: 12-13. General use.;;;(E);;SODIUM HYDROXIDE SOLUTION
LC;502603.0415;8432647388852;PanReac AppliChem;DERQUIM LA 11 leicht alkalisch, FEST;DERQUIM LA 11 Slightly alkaline SOLID;10;kg;KGM;Chemica;;6.2;32129103;Natriummetasilikat;34025090;;;UN3262;(E);ÄTZENDER BASISCHER ANORGANISCHER FESTER STOFF, N.A.G.;8/III;Nein;;;;72;8 B;;;H314-H335;P260-P264-P270-P280-P301+P312-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;10,546;10,000;;https://www.itwreagents.com/download_file/tds/502603/en/tds_502603_en.pdf;;https://www.itwreagents.com/download_file/sds/502603/de/sds_502603_de.pdf;https://www.itwreagents.com/download_file/sds/502603/ch/sds_502603_de.pdf;Ja;LC-group.png;fest;;fest in Pulver in 0,3%iger Lösung pH 11,2;;;solid;;free of surfactant substances.Solid in powder. pH (3 g/l solution) ~11,2. Soft residues removing.;;;(E);Sodium metasilicate;Corrosive solid, basic, inorganic, n.o.s.
LC;502604.0415;8432647388906;PanReac AppliChem;DERQUIM LA 12 alkalisch, FEST;DERQUIM LA 12 Alkaline SOLID;10;kg;KGM;Chemica;;6.2;32129103;Natriummetasilikat;34025090;;;UN3262;(E);ÄTZENDER BASISCHER ANORGANISCHER FESTER STOFF, N.A.G.;8/II;Nein;;;;72;;;;H290-H314-H335;P260-P264-P270-P280-P301+P312-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;10,546;10,000;;https://www.itwreagents.com/download_file/tds/502604/en/tds_502604_en.pdf;;https://www.itwreagents.com/download_file/sds/502604/de/sds_502604_de.pdf;https://www.itwreagents.com/download_file/sds/502604/ch/sds_502604_de.pdf;Ja;502604.0415.png;fest;;fest in Pulver in 0,3% iger Lösung pH 12,3;;;solid;;free of surfactant substances.Solid in powder. pH (3 g/l solution) ~12,3. Removing of dry residues.;;;(E);Sodium metasilicate;Corrosive solid, basic, inorganic, n.o.s.
LC;502605.0415;8432647388951;PanReac AppliChem;DERQUIM LA 13 alkalisch mit Detergentien, FEST;DERQUIM LA 13 Alkaline with detergents SOLID;10;kg;KGM;Chemica;;6.2;32129103;Natriummetasilikat;34025090;;;UN3262;(E);ÄTZENDER BASISCHER ANORGANISCHER FESTER STOFF, N.A.G.;8/II;Nein;;;;72;8 B;;;H290-H314-H335;P260-P264-P270-P280-P301+P312-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;10,546;10,000;;https://www.itwreagents.com/download_file/tds/502605/en/tds_502605_en.pdf;;https://www.itwreagents.com/download_file/sds/502605/de/sds_502605_de.pdf;https://www.itwreagents.com/download_file/sds/502605/ch/sds_502605_de.pdf;Ja;LC-group.png;fest;;fest in Pulver in 0,3% iger Lösung pH 12,2;;;solid;;Solid in powder. pH (3 g/l solution) ~12,2. Grease removing.;;;(E);Sodium metasilicate;Corrosive solid, basic, inorganic, n.o.s.
LC;502606.1246;8432647442721;PanReac AppliChem;DERQUIM LA 14 leicht alkalisch, FLüSSIG;DERQUIM LA 14 Slightly alkaline LIQUID;4;L;LTR;;;6.2;32129103;enthält Kaliumhydroxid;34025090;;;UN3266;(E);ÄTZENDER BASISCHER ANORGANISCHER FLÜSSIGER STOFF, N.A.G.;8/II;Nein;1,350 kg/l;;;36;;;;H290-H314-H332;P260-P264-P270-P280-P301+P312-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;5,796;5,400;4;https://www.itwreagents.com/download_file/tds/502606/en/tds_502606_en.pdf;;https://www.itwreagents.com/download_file/sds/502606/de/sds_502606_de.pdf;https://www.itwreagents.com/download_file/sds/502606/ch/sds_502606_de.pdf;Ja;LC-group.png;flüssig;;flüssig in 0,4%iger Lösung pH 11,2;;;liquid;;free of surfactant substances.pH (4 ml/l solution) ~11,2. Soft residues removing.;;;(E);contains Potassium Hydroxide;Corrosive liquid, basic, inorganic, n.o.s.
LC;502607.1246;8432647442738;PanReac AppliChem;DERQUIM LA 15 alkalisch, FLüSSIG;DERQUIM LA 15 Alkaline LIQUID;4;L;LTR;;;6.2;32129103;enthält Kaliumhydroxid;34025090;;;UN3266;(E);ÄTZENDER BASISCHER ANORGANISCHER FLÜSSIGER STOFF, N.A.G.;8/II;Nein;1,425 kg/l;;;36;8 B;;;H290-H314;P260-P264-P270-P280-P301+P312-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;6,100;5,700;4;https://www.itwreagents.com/download_file/tds/502607/en/tds_502607_en.pdf;;https://www.itwreagents.com/download_file/sds/502607/de/sds_502607_de.pdf;https://www.itwreagents.com/download_file/sds/502607/ch/sds_502607_de.pdf;Ja;LC-group.png;flüssig;;flüssig in 0,4% iger Lösung pH 12,2;;;liquid;;free of surfactant substances.pH (4 ml/l solution) ~12,2. Removing of dry residues.;;;(E);contains Potassium Hydroxide;Corrosive liquid, basic, inorganic, n.o.s.
LC;502608.1246;8432647442745;PanReac AppliChem;DERQUIM LA 21 sauer, mit Phosphorsäure, FLüSSIG;DERQUIM LA 21 Acid, with phosphoric acid LIQUID;4;L;LTR;;;6.2;32129103;enthält Phosphorsäure;34025090;;;UN3264;(E);ÄTZENDER SAURER ANORGANISCHER FLÜSSIGER STOFF, N.A.G.;8/III;Ja;1,375 kg/l;;;36;;;;H290-H314;P260-P264-P270-P280-P301+P312-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P330-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;5,900;5,500;4;https://www.itwreagents.com/download_file/tds/502608/en/tds_502608_en.pdf;;https://www.itwreagents.com/download_file/sds/502608/de/sds_502608_de.pdf;https://www.itwreagents.com/download_file/sds/502608/ch/sds_502608_de.pdf;Ja;LC-group.png;flüssig;;saure Flüssigkeit mit Antikorrosionsschutz in 0,2% iger Lösung pH 2,0;;;liquid;;Free of surfactant substances.Acid solution withanticorrosive protection. pH (2 ml/l solution) X2,0. Pre-washing agent and neutralizer in post-washing.;;;(E);contains Phosphoric Acid;Corrosive liquid, acidic, inorganic, n.o.s.
LC;502609.1246;8432647442752;PanReac AppliChem;DERQUIM LA 22 sauer, mit Citronensäure, FLüSSIG;DERQUIM LA 22 Acid, with citric acid LIQUID;4;L;LTR;;;6.2;32129103;;34025090;;;;;;;Nein;1,15 kg/l;;;72;10 - 13;;;H319;P264-P270-P280-P301+P312-P302+P352-P305+P351+P338-P321-P330-P332+P313-P337+P313-P362-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;5,000;4,600;4;https://www.itwreagents.com/download_file/tds/502609/en/tds_502609_en.pdf;;https://www.itwreagents.com/download_file/sds/502609/de/sds_502609_de.pdf;https://www.itwreagents.com/download_file/sds/502609/ch/sds_502609_de.pdf;Ja;502609.1246.png;flüssig;;Waschflüssigkeit und Neutralisierer in 0,2%iger Lösung pH 3,0;;;liquid;;free of phosphates. Solution for washing and neutralization. pH (2 ml/l solution) ~3,0.;;;;;
LC;503468.0415;8432647389286;PanReac AppliChem;DERQUIM SALZ (Natriumchlorid Stücke);DERQUIM SALT (Sodium Chloride lumps);10;kg;KGM;Chemica;7647-14-5;6.2;32129103;;25010010;231-598-3;NaCl;;;;;Nein;;804 °C;;72;;;58,44 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;10,546;10,000;;https://www.itwreagents.com/download_file/tds/503468/en/tds_503468_en.pdf;;https://www.itwreagents.com/download_file/sds/503468/de/sds_503468_de.pdf;https://www.itwreagents.com/download_file/sds/503468/ch/sds_503468_de.pdf;Ja;LC-group.png;fest;;zur Wasserentkalkung;;;solid;;for deliming of water;;;;;
LC;503574.1246;8432647442714;PanReac AppliChem;DERQUIM + Universalwaschmittel, FLüSSIG;DERQUIM + Universal Detergent, LIQUID;4;L;LTR;;;6.2;32129103;;34025090;;;;;;;Nein;1,14 kg/l;;;72;10 - 13;;;H302;P264-P270-P301+P312-P330-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;4,960;4,560;4;https://www.itwreagents.com/download_file/tds/503574/en/tds_503574_en.pdf;;https://www.itwreagents.com/download_file/sds/503574/de/sds_503574_de.pdf;https://www.itwreagents.com/download_file/sds/503574/ch/sds_503574_de.pdf;Ja;LC-group.png;flüssig;;;;;liquid;;Biodegradable, without phosphates;;;;;
Process;513820.0415;8432647453550;PanReac AppliChem;CASO-Bouillon (Ph. Eur., USP, ISO) (Pulver) für die Zellkultur;Tryptone Soy Broth (TSB) (Ph. Eur., USP, ISO) (Dehydrated Culture Media) for cell culture;10;kg;KGM;;;6.2;34160000;;38210000;;;;;;;Nein;;;;;10 - 13;1;;;;;;RT;Nein;Ja;Nein;*** Sample-Packung ***;Nein;Nein;;10,600;10,000;;https://www.itwreagents.com/download_file/tds/513820/en/tds_513820_en.pdf;;https://www.itwreagents.com/download_file/sds/513820/de/sds_513820_de.pdf;https://www.itwreagents.com/download_file/sds/513820/ch/sds_513820_de.pdf;Ja;logo.png;;für die Zellkultur;;;;;for cell culture;Physical Data: Dehydrated culture media of beige colour · Preparation: Make a suspension of 30 g in 1 l of distilled water. Mix thoroughly and heat gently until completely dissolved. Sterilize at 121°C for 15 minutes.;;;;;
Process;517885.0415;8432647453574;PanReac AppliChem;für die Zellkultur;Heart Infusion Broth (Dehydrated) for cell culture;10;kg;KGM;;;6.2;32160600;;38210000;;;;;;;Nein;;;;;10 - 13;;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;11,600;10,000;;https://www.itwreagents.com/download_file/tds/517885/en/tds_517885_en.pdf;;https://www.itwreagents.com/download_file/sds/517885/de/sds_517885_de.pdf;https://www.itwreagents.com/download_file/sds/517885/ch/sds_517885_de.pdf;Ja;logo.png;;für die Zellkultur;;;;;for cell culture;Dissolve 25 g of powder in 1 L of distilled water, heating up if necessary. Distribute into suitable containers and sterilize in the autoclave at 121°C for 15 minutes. The Heart Extract Broth is a very old and classical general purpose medium that can be used for the cultivation of fastidious microorganisms. Its components supply a very rich nutritive base which supplemented with suitable additives can be used in all laboratory purposes, from Blood Agar Base until Base for carbohydrate fermentation studies.;;;;;
LC;524150.1825;8432647389491;PanReac AppliChem;Indikatorpapier pH 1-11 Rolle (Gradeinteilung 1,0);Universal Paper Reel pH 1-11 (gradation 1.0);1;roll;RO;Chemica;;6.2;32129003;;38221900;;;;;;;Nein;;;;36;;nwg;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524150/en/tds_524150_en.pdf;;https://www.itwreagents.com/download_file/sds/524150/de/sds_524150_de.pdf;https://www.itwreagents.com/download_file/sds/524150/ch/sds_524150_de.pdf;Ja;LC-group.png;Papierrolle;;;;;Paper reel;;;;;;;
LC;524151.1825;8432647389507;PanReac AppliChem;Indikatorpapier pH 1-14 Rolle (Gradeinteilung 1,0/2,0);Universal Paper Reel pH 1-14 (gradation 1.0/2.0);1;roll;RO;Chemica;;6.2;32129003;;38221900;;;;;;;Nein;;;;36;;nwg;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524151/en/tds_524151_en.pdf;;https://www.itwreagents.com/download_file/sds/524151/de/sds_524151_de.pdf;https://www.itwreagents.com/download_file/sds/524151/ch/sds_524151_de.pdf;Ja;LC-group.png;Papier;;;;;paper;;;;;;;
LC;524164.1826;8432647389637;PanReac AppliChem;Indikatorstäbchen pH 0-14 (Gradeinteilung 1,0);Non bleeding sticks pH 0-14 (gradation 1.0);100;strips;SR;Chemica;;6.2;32160000;;38221900;;;;;;;Nein;;;;36;;;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524164/en/tds_524164_en.pdf;;https://www.itwreagents.com/download_file/sds/524164/de/sds_524164_de.pdf;https://www.itwreagents.com/download_file/sds/524164/ch/sds_524164_de.pdf;Ja;524164.1826.png;Plastik,Kunststoffstreifen;;;;;plastic,Non bleeding sticks;;;;;;;
LC;524165.1826;8432647389644;PanReac AppliChem;Indikatorstäbchen pH 4,5-10,0 (Gradeinteilung 0,5);Non bleeding sticks pH 4.5-10.0 (gradation 0.5);100;strips;SR;Chemica;;6.2;32160000;;38221900;;;;;;;Nein;;;;36;;;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524165/en/tds_524165_en.pdf;;https://www.itwreagents.com/download_file/sds/524165/de/sds_524165_de.pdf;https://www.itwreagents.com/download_file/sds/524165/ch/sds_524165_de.pdf;Ja;LC-group.png;Plastik,Kunststoffstreifen;;;;;plastic,Non bleeding sticks;;;;;;;
LC;524168.1826;8432647389675;PanReac AppliChem;Indikatorstäbchen pH 7,0-14,0 (Gradeinteilung 0,5);Non bleeding sticks pH 7.0-14.0 (gradation 0.5);100;strips;SR;Chemica;;6.2;32160000;;38221900;;;;;;;Nein;;;;36;;;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524168/en/tds_524168_en.pdf;;https://www.itwreagents.com/download_file/sds/524168/de/sds_524168_de.pdf;https://www.itwreagents.com/download_file/sds/524168/ch/sds_524168_de.pdf;Ja;LC-group.png;Plastik,Kunststoffstreifen;;;;;plastic,Non bleeding sticks;;;;;;;
LC;524169.1825;8432647389682;PanReac AppliChem;Indikatorpapier pH 1-11 Rolle, dreifarbig (Gradeinteilung 1,0);Tricolor Paper Reel pH 1-11 (gradation 1.0);1;roll;RO;Chemica;;6.2;32129003;;38221900;;;;;;;Nein;;;;36;10 - 13;;;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;0,227;0,100;;https://www.itwreagents.com/download_file/tds/524169/en/tds_524169_en.pdf;;https://www.itwreagents.com/download_file/sds/524169/de/sds_524169_de.pdf;https://www.itwreagents.com/download_file/sds/524169/ch/sds_524169_de.pdf;Ja;524169.1825.png;Papierrolle;;;;;Paper reel;;;;;;;
LC;621062.1210;8432647389705;PanReac AppliChem;Schwefelsäure 1/3 (w/v) VINIKIT, für die Weinanalyse;Sulfuric Acid solution 1/3 w/v VINIKIT, for wine analysis;500;ml;MLT;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Ja;1,203 kg/l;;;72;8 B;nwg;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;0,649;0,602;0,5;https://www.itwreagents.com/download_file/tds/621062/en/tds_621062_en.pdf;;https://www.itwreagents.com/download_file/sds/621062/de/sds_621062_de.pdf;https://www.itwreagents.com/download_file/sds/621062/ch/sds_621062_de.pdf;Ja;LC-group.png;flüssig;VINIKIT, für die Weinanalyse;saure Lösung zur Bestimmung von schwefligem Gas (SO2) in Wein;;;liquid;VINIKIT, for wine analysis;acid liquor for determination of sulfurous gas (SO2) in wines;;;(E);;Sulphuric acid
LC;621062.1211;8432647389712;PanReac AppliChem;Schwefelsäure 1/3 (w/v) VINIKIT, für die Weinanalyse;Sulfuric Acid solution 1/3 w/v VINIKIT, for wine analysis;1000;ml;MLT;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Ja;1,203 kg/l;;;72;8 B;nwg;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;1,283;1,203;1;https://www.itwreagents.com/download_file/tds/621062/en/tds_621062_en.pdf;;https://www.itwreagents.com/download_file/sds/621062/de/sds_621062_de.pdf;https://www.itwreagents.com/download_file/sds/621062/ch/sds_621062_de.pdf;Ja;LC-group.png;flüssig;VINIKIT, für die Weinanalyse;saure Lösung zur Bestimmung von schwefligem Gas (SO2) in Wein;;;liquid;VINIKIT, for wine analysis;acid liquor for determination of sulfurous gas (SO2) in wines;;;(E);;Sulphuric acid
LC;624566.1209;8432647389996;PanReac AppliChem;Bromthymolblau - Lösung 0,4% VINIKIT, für die Weinanalyse;Bromothymol Blue solution 0.4% VINIKIT, for wine analysis;250;ml;MLT;Chemica;76-59-5;6.2;32140000;Ethanol (Ethylalkohol);29349990;;C??H??Br?O?S;UN1993;(D/E);ENTZÜNDBARER FLÜSSIGER STOFF, N.A.G.;3/III;Ja;0,932 kg/l;;;48;3;2;624,40 g/mol;H225;P210-P233-P240-P241-P242-P243-P280-P303+P361+P353-P370+P378-P403+P235-P501;Gefahr;GHS02;RT;Nein;Ja;Nein;;Nein;Nein;;0,261;0,233;0,25;https://www.itwreagents.com/download_file/tds/624566/en/tds_624566_en.pdf;;https://www.itwreagents.com/download_file/sds/624566/de/sds_624566_de.pdf;https://www.itwreagents.com/download_file/sds/624566/ch/sds_624566_de.pdf;Ja;LC-group.png;flüssig;VINIKIT, für die Weinanalyse;"zur Bestimmung von totalen Weinsäuren und Mostsäuren. pH-Indikator 6,0 gelb; 7,6 blau";;;liquid;VINIKIT, for wine analysis;"for determination of total acidity in wine and must. pH indicator 6,0 yellow; 7,6 blue";;;(D/E);Ethanol;Flammable liquid, n.o.s.
LC;624572.1210;8432647390060;PanReac AppliChem;Kaliumiodid - Lösung 30% (w/v) VINIKIT, für die Weinanalyse;Potassium Iodide solution 30% w/v VINIKIT, for wine analysis;500;ml;MLT;Chemica;7681-11-0;6.2;38050606;;28276000;231-659-4;KI;;;;;Nein;1,224 kg/l;;;36;10 - 13;1;166,01 g/mol;H372;P260-P264-P270-P314-P501;Gefahr;GHS08;RT;Nein;Ja;Nein;;Nein;Nein;;0,659;0,612;0,5;https://www.itwreagents.com/download_file/tds/624572/en/tds_624572_en.pdf;;https://www.itwreagents.com/download_file/sds/624572/de/sds_624572_de.pdf;https://www.itwreagents.com/download_file/sds/624572/ch/sds_624572_de.pdf;Ja;624572.1210.png;flüssig;VINIKIT, für die Weinanalyse;zur Bestimmung von Reduktionszuckern in Wein nach der Rebelein Methode;;;liquid;VINIKIT, for wine analysis;for determination of reducing sugar in wine, according to Rebelein method;;;;;
LC;624901.0922;8432647390305;PanReac AppliChem;Rebelein Kit VINIKIT, für die Weinanalyse;Rebelein's Kit VINIKIT, for wine analysis;1;pack;PK;Chemica;;6.2;32161000;;38221900;;;UN3316;;CHEMIE-TESTSATZ;9/III;Nein;;;;36;10 - 13;;;H314-H411;P260-P264-P273-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P391-P405-P501;Gefahr;GHS05 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;1,740;1,100;1,25;https://www.itwreagents.com/download_file/tds/624901/en/tds_624901_en.pdf;;https://www.itwreagents.com/download_file/sds/624901/de/sds_624901_de.pdf;https://www.itwreagents.com/download_file/sds/624901/ch/sds_624901_de.pdf;Ja;624901.0922.png;;VINIKIT, für die Weinanalyse;zur Bestimmung von Gesamtsumme zuckern nach der Rebelein Methode;;;;VINIKIT, for wine analysis;for determination of total sugar, according to Rebelein method;;;;;CHEMICAL KIT
LC;624904.1210;8432647440185;PanReac AppliChem;Wasserstoffperoxid 0,9% (w/v)(3 vol.) stabilisiert VINIKIT, für die Weinanalyse;Hydrogen Peroxide 0.9% stabilized VINIKIT, for wine analysis;500;ml;MLT;;7722-84-1;6.2;32140000;;28470000;231-765-0;H?O?;;;;;Nein;1,000 kg/l;;;20;;1;34,01 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;;0,100;0,1;https://www.itwreagents.com/download_file/tds/624904/en/tds_624904_en.pdf;;https://www.itwreagents.com/download_file/sds/624904/de/sds_624904_de.pdf;https://www.itwreagents.com/download_file/sds/624904/ch/sds_624904_de.pdf;Ja;LC-group.png;flüssig;VINIKIT, für die Weinanalyse;zur Bestimmung von Schwefelgasen (SO2) in Wein nach Paul;;;liquid;VINIKIT, for wine analysis;for determination of the sulphurous gas (SO2), according to Paul;;;;;
Process;631085.0716;8432647428718;PanReac AppliChem;Ethanol 96% (v/v) (Ph.Eur, BP, USP) IPEC Qualität;Ethanol 96% v/v (Ph.Eur, BP, USP) IPEC grade;25;L;LTR;;64-17-5;6.2;32150000;;22071000;200-578-6;CH?CH?OH;UN1170;(D/E);ETHANOL, LÖSUNG;3/II;Nein;0,805 kg/l;-114,1 °C;;60;3;;46,07 g/mol;H225-H319;P210-P233-P240-P241-P242-P243-P264-P280-P303+P361+P353-P305+P351+P338-P337+P313-P370+P378-P403+P235-P501;Gefahr;GHS02 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;21,625;20,125;25;https://www.itwreagents.com/download_file/tds/631085/en/tds_631085_en.pdf;;https://www.itwreagents.com/download_file/sds/631085/de/sds_631085_de.pdf;https://www.itwreagents.com/download_file/sds/631085/ch/sds_631085_de.pdf;Ja;631085.0716.png;flüssig;IPEC Qualität;;;;liquid;IPEC grade;;;;(D/E);;ETHANOL SOLUTION
Process;631085.1214;8432647429579;PanReac AppliChem;Ethanol 96% (v/v) (Ph.Eur, BP, USP) IPEC Qualität;Ethanol 96% v/v (Ph.Eur, BP, USP) IPEC grade;5;L;LTR;;64-17-5;6.2;32150000;;22071000;200-578-6;CH?CH?OH;UN1170;(D/E);ETHANOL, LÖSUNG;3/II;Nein;0,805 kg/l;-114,1 °C;;60;3;;46,07 g/mol;H225-H319;P210-P233-P240-P241-P242-P243-P264-P280-P303+P361+P353-P305+P351+P338-P337+P313-P370+P378-P403+P235-P501;Gefahr;GHS02 GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;4,520;4,025;5;https://www.itwreagents.com/download_file/tds/631085/en/tds_631085_en.pdf;;https://www.itwreagents.com/download_file/sds/631085/de/sds_631085_de.pdf;https://www.itwreagents.com/download_file/sds/631085/ch/sds_631085_de.pdf;Ja;logo.png;flüssig;IPEC Qualität;;;;liquid;IPEC grade;;;;(D/E);;ETHANOL SOLUTION
